TIME_UTC                 BISX        BISY       BISZ       BIST         BOSX      BOSY       BOSZ       BOST      dBX        dBY        dBZ        dBT                                                 
2006-06-09T01:43:19.935   -595.488   -629.674   1792.220   1990.766      5.712    110.011    132.881    172.605   -601.200   -739.685   1659.339   1913.630
2006-06-09T01:43:19.943   -598.864   -634.420   1802.230   2002.289      5.570    109.495    135.168    174.042   -604.434   -743.915   1667.062   1922.979
2006-06-09T01:43:19.951   -593.472   -633.242   1798.663   1997.096      6.414    109.604    133.968    173.209   -599.886   -742.846   1664.695   1919.087
2006-06-09T01:43:19.959   -591.264   -629.481   1790.253   1987.673      6.525    109.873    132.120    171.960   -597.789   -739.354   1658.133   1911.387
2006-06-09T01:43:19.966   -597.776   -631.580   1795.917   1995.382      5.464    109.714    133.497    172.883   -603.240   -741.294   1662.421   1917.565
2006-06-09T01:43:19.974   -598.336   -633.792   1801.543   2001.313      5.655    109.684    134.592    173.717   -603.991   -743.476   1666.950   1922.573
2006-06-09T01:43:19.982   -590.864   -631.670   1795.011   1992.534      6.851    109.798    133.040    172.633   -597.715   -741.468   1661.971   1915.512
2006-06-09T01:43:19.990   -593.696   -630.220   1791.827   1990.049      5.715    109.810    132.769    172.391   -599.411   -740.030   1659.058   1912.959
2006-06-09T01:43:19.998   -599.472   -632.329   1798.209   1998.190      5.185    109.771    133.705    173.071   -604.657   -742.100   1664.504   1920.129
2006-06-09T01:43:20.006   -596.112   -633.135   1799.217   1998.347      5.781    109.616    133.840    173.096   -601.893   -742.751   1665.377   1920.269
2006-06-09T01:43:20.013   -590.512   -631.715   1793.170   1990.785      6.444    109.547    132.671    172.174   -596.956   -741.262   1660.498   1913.918
2006-06-09T01:43:20.021   -596.464   -630.785   1793.403   1992.475      5.549    109.880    132.545    172.257   -602.013   -740.665   1660.858   1915.582
2006-06-09T01:43:20.029   -599.120   -631.558   1798.562   1998.158      5.364    110.454    133.603    173.432   -604.484   -742.012   1664.960   1920.436
2006-06-09T01:43:20.037   -593.072   -632.743   1797.655   1995.911      6.129    109.749    133.808    173.168   -599.201   -742.492   1663.847   1918.000
2006-06-09T01:43:20.045   -592.912   -631.254   1793.036   1991.232      5.812    109.839    132.801    172.437   -598.724   -741.093   1660.236   1914.176
2006-06-09T01:43:20.052   -598.448   -630.897   1795.170   1994.695      5.189    110.179    132.858    172.678   -603.637   -741.076   1662.312   1917.512
2006-06-09T01:43:20.060   -596.480   -631.906   1798.407   1997.339      5.599    110.254    133.586    173.299   -602.079   -742.160   1664.821   1919.617
2006-06-09T01:43:20.068   -593.088   -632.087   1796.074   1994.284      5.635    109.821    133.521    172.975   -598.723   -741.908   1662.553   1916.502
2006-06-09T01:43:20.076   -595.808   -631.484   1793.558   1992.639      5.231    109.706    132.649    172.216   -601.039   -741.190   1660.909   1915.524
2006-06-09T01:43:20.084   -597.216   -631.687   1796.395   1995.678      5.547    110.104    132.858    172.641   -602.763   -741.791   1663.537   1918.576
2006-06-09T01:43:20.091   -595.136   -631.111   1797.269   1995.661      5.404    110.421    133.435    173.282   -600.540   -741.532   1663.835   1918.036
2006-06-09T01:43:20.099   -594.912   -632.277   1794.624   1993.582      5.101    109.333    132.808    172.098   -600.013   -741.611   1661.816   1916.151
2006-06-09T01:43:20.107   -595.904   -631.949   1794.645   1993.793      5.750    109.937    132.497    172.264   -601.654   -741.887   1662.148   1917.060
2006-06-09T01:43:20.115   -595.664   -631.259   1796.759   1995.406      5.743    110.538    132.987    173.023   -601.407   -741.797   1663.772   1918.356
2006-06-09T01:43:20.123   -595.760   -630.140   1795.227   1993.702      5.016    110.593    132.804    172.895   -600.776   -740.733   1662.424   1916.578
2006-06-09T01:43:20.131   -596.240   -632.032   1794.886   1994.137      4.926    109.948    133.010    172.639   -601.166   -741.979   1661.876   1916.707
2006-06-09T01:43:20.138   -595.552   -633.114   1796.975   1996.155      5.418    109.804    133.033    172.580   -600.970   -742.918   1663.942   1918.801
2006-06-09T01:43:20.146   -595.600   -630.059   1795.067   1993.484      4.903    110.541    132.155    172.361   -600.503   -740.600   1662.912   1916.864
2006-06-09T01:43:20.154   -597.072   -630.070   1793.648   1992.651      4.707    110.427    132.251    172.356   -601.779   -740.497   1661.397   1915.911
2006-06-09T01:43:20.162   -595.920   -633.821   1797.182   1996.675      5.152    109.724    133.537    172.911   -601.072   -743.545   1663.645   1918.818
2006-06-09T01:43:20.170   -595.024   -632.326   1796.432   1995.259      5.319    109.967    132.594    172.343   -600.343   -742.293   1663.839   1918.273
2006-06-09T01:43:20.177   -596.288   -628.320   1792.004   1990.383      4.688    110.868    131.413    171.997   -600.976   -739.188   1660.592   1914.454
2006-06-09T01:43:20.185   -597.616   -632.106   1795.147   1994.807      4.683    109.859    132.938    172.521   -602.299   -741.966   1662.209   1917.346
2006-06-09T01:43:20.193   -595.056   -634.919   1799.094   1998.488      5.474    109.506    133.552    172.794   -600.530   -744.424   1665.542   1920.634
2006-06-09T01:43:20.201   -594.864   -629.621   1793.498   1991.713      4.985    110.634    131.420    171.860   -599.849   -740.255   1662.078   1915.803
2006-06-09T01:43:20.209   -597.392   -628.537   1791.176   1990.037      4.263    110.577    131.468    171.841   -601.655   -739.114   1659.707   1913.872
2006-06-09T01:43:20.216   -597.488   -635.145   1798.623   1998.861      4.686    109.082    133.472    172.440   -602.174   -744.228   1665.151   1920.733
2006-06-09T01:43:20.224   -594.176   -633.104   1797.706   1996.400      5.779    110.105    132.665    172.501   -599.955   -743.208   1665.041   1919.548
2006-06-09T01:43:20.232   -595.056   -627.575   1790.130   1988.092      4.716    111.035    130.885    171.703   -599.772   -738.610   1659.246   1912.686
2006-06-09T01:43:20.240   -598.208   -630.911   1793.282   1992.928      4.231    110.018    132.091    171.959   -602.439   -740.929   1661.191   1916.106
2006-06-09T01:43:20.248   -597.200   -635.623   1800.828   2000.911      5.025    109.488    133.681    172.868   -602.225   -745.111   1667.147   1922.822
2006-06-09T01:43:20.256   -593.248   -630.968   1794.047   1992.152      5.822    110.488    131.578    171.914   -599.070   -741.456   1662.468   1916.362
2006-06-09T01:43:20.263   -594.960   -627.686   1788.914   1987.003      4.962    110.931    130.852    171.618   -599.922   -738.617   1658.061   1911.708
2006-06-09T01:43:20.271   -599.760   -633.291   1797.486   1997.931      4.065    109.518    133.322    172.585   -603.825   -742.810   1664.165   1919.848
2006-06-09T01:43:20.279   -595.920   -635.181   1800.233   1999.853      5.488    109.417    133.072    172.367   -601.408   -744.599   1667.161   1922.379
2006-06-09T01:43:20.287   -591.904   -629.598   1790.559   1988.176      5.999    110.250    130.826    171.191   -597.903   -739.848   1659.733   1913.002
2006-06-09T01:43:20.295   -596.912   -629.413   1790.674   1989.718      4.498    110.097    131.435    171.513   -601.410   -739.510   1659.240   1913.543
2006-06-09T01:43:20.302   -599.632   -634.602   1800.185   2000.736      4.835    109.270    133.336    172.458   -604.467   -743.872   1666.848   1922.787
2006-06-09T01:43:20.310   -592.928   -633.238   1797.557   1995.937      6.400    109.973    132.760    172.512   -599.328   -743.211   1664.796   1919.141
2006-06-09T01:43:20.318   -592.544   -628.963   1789.092   1986.845      5.397    110.197    131.002    171.272   -597.941   -739.160   1658.090   1911.322
2006-06-09T01:43:20.326   -599.264   -630.679   1793.750   1993.593      4.362    109.821    131.850    171.651   -603.626   -740.501   1661.900   1916.929
2006-06-09T01:43:20.334   -598.176   -635.343   1801.216   2001.463      5.307    109.255    133.648    172.703   -603.483   -744.598   1667.569   1923.383
2006-06-09T01:43:20.341   -590.752   -632.469   1794.080   1991.915      6.441    109.723    131.872    171.671   -597.193   -742.192   1662.208   1915.835
2006-06-09T01:43:20.349   -594.656   -628.547   1789.053   1987.310      5.189    110.195    130.762    171.081   -599.845   -738.743   1658.291   1911.932
2006-06-09T01:43:20.357   -600.368   -632.064   1796.997   1997.284      4.595    109.862    132.658    172.305   -604.963   -741.926   1664.339   1920.015
2006-06-09T01:43:20.365   -595.376   -635.177   1800.183   1999.645      5.829    109.326    133.447    172.611   -601.205   -744.503   1666.735   1921.910
2006-06-09T01:43:20.373   -590.672   -630.548   1791.143   1988.637      6.128    109.973    131.121    171.244   -596.800   -740.522   1660.022   1913.169
2006-06-09T01:43:20.381   -597.264   -628.952   1790.661   1989.667      4.833    110.327    131.115    171.425   -602.097   -739.279   1659.547   1913.935
2006-06-09T01:43:20.388   -599.840   -633.356   1799.502   1999.789      4.885    109.925    133.386    172.914   -604.725   -743.281   1666.116   1922.005
2006-06-09T01:43:20.396   -592.832   -633.877   1797.794   1996.325      5.902    109.652    132.720    172.259   -598.734   -743.530   1665.074   1919.320
2006-06-09T01:43:20.404   -592.592   -628.723   1789.605   1987.245      5.542    110.512    130.915    171.413   -598.134   -739.236   1658.690   1911.933
2006-06-09T01:43:20.412   -598.960   -630.853   1793.781   1993.584      4.747    110.145    131.979    171.968   -603.707   -740.998   1661.802   1917.062
2006-06-09T01:43:20.420   -597.344   -633.912   1800.099   1999.755      5.727    109.954    133.273    172.871   -603.071   -743.866   1666.826   1922.327
2006-06-09T01:43:20.427   -591.408   -630.890   1794.920   1992.366      6.225    110.587    132.210    172.475   -597.633   -741.477   1662.710   1916.131
2006-06-09T01:43:20.435   -594.544   -628.915   1790.219   1988.442      5.636    110.710    131.475    171.971   -600.180   -739.624   1658.744   1912.771
2006-06-09T01:43:20.443   -598.880   -631.492   1797.074   1996.726      5.136    110.862    133.020    173.237   -604.016   -742.354   1664.054   1919.635
2006-06-09T01:43:20.451   -595.696   -632.508   1799.074   1997.896      5.448    110.580    133.291    173.274   -601.144   -743.087   1665.783   1920.517
2006-06-09T01:43:20.459   -591.872   -630.174   1792.365   1989.975      6.001    110.586    131.890    172.222   -597.873   -740.760   1660.474   1913.988
2006-06-09T01:43:20.466   -596.384   -630.577   1792.380   1991.464      5.615    110.262    132.010    172.093   -601.999   -740.839   1660.370   1915.222
2006-06-09T01:43:20.474   -597.712   -631.851   1798.380   1997.665      5.692    110.716    132.971    173.123   -603.404   -742.567   1665.409   1920.700
2006-06-09T01:43:20.482   -593.648   -630.972   1796.608   1994.579      6.081    110.608    132.746    172.895   -599.729   -741.579   1663.862   1917.824
2006-06-09T01:43:20.490   -592.912   -630.854   1791.886   1990.069      6.289    110.297    132.025    172.150   -599.201   -741.151   1659.860   1914.023
2006-06-09T01:43:20.498   -596.768   -631.316   1795.403   1994.533      5.849    110.615    132.587    172.769   -602.617   -741.931   1662.816   1917.959
2006-06-09T01:43:20.506   -596.320   -630.752   1797.547   1996.152      5.938    110.924    132.675    173.038   -602.258   -741.677   1664.872   1919.530
2006-06-09T01:43:20.513   -593.056   -630.519   1794.448   1992.313      6.334    110.776    132.627    172.920   -599.390   -741.295   1661.821   1915.838
2006-06-09T01:43:20.521   -594.448   -631.986   1793.663   1992.486      6.227    110.090    132.425    172.323   -600.675   -742.076   1661.238   1916.038
2006-06-09T01:43:20.529   -595.984   -631.022   1796.681   1995.356      6.337    110.880    132.603    172.968   -602.321   -741.901   1664.078   1918.949
2006-06-09T01:43:20.537   -594.512   -629.682   1795.784   1993.686      6.409    111.158    132.588    173.137   -600.921   -740.840   1663.197   1917.335
2006-06-09T01:43:20.545   -594.064   -631.487   1794.256   1992.747      6.331    110.391    132.938    172.913   -600.395   -741.878   1661.318   1915.943
2006-06-09T01:43:20.552   -594.576   -632.275   1796.255   1994.949      6.613    110.423    132.985    172.980   -601.189   -742.697   1663.269   1918.200
2006-06-09T01:43:20.560   -594.800   -629.877   1796.489   1994.468      6.612    111.263    132.828    173.397   -601.412   -741.140   1663.661   1918.008
2006-06-09T01:43:20.568   -594.816   -629.621   1794.170   1992.304      6.120    110.854    132.779    173.079   -600.936   -740.475   1661.391   1915.632
2006-06-09T01:43:20.576   -594.304   -632.465   1796.349   1995.013      6.594    110.335    133.505    173.323   -600.898   -742.800   1662.844   1917.780
2006-06-09T01:43:20.584   -594.080   -631.791   1797.791   1996.032      7.032    110.818    133.482    173.630   -601.112   -742.609   1664.309   1919.043
2006-06-09T01:43:20.591   -594.016   -628.702   1794.282   1991.876      6.690    111.477    132.780    173.501   -600.706   -740.179   1661.502   1915.542
2006-06-09T01:43:20.599   -595.680   -630.171   1794.747   1993.255      6.056    110.849    133.323    173.491   -601.736   -741.020   1661.424   1916.123
2006-06-09T01:43:20.607   -594.448   -633.282   1799.322   1997.993      6.829    110.424    134.497    174.154   -601.277   -743.705   1664.825   1919.967
2006-06-09T01:43:20.615   -593.136   -630.792   1796.943   1994.671      7.129    111.135    133.563    173.899   -600.265   -741.926   1663.380   1917.709
2006-06-09T01:43:20.623   -594.400   -627.825   1792.511   1990.119      6.265    111.450    132.676    173.388   -600.665   -739.276   1659.835   1913.734
2006-06-09T01:43:20.631   -596.368   -631.329   1797.657   1996.447      6.092    110.695    134.427    174.244   -602.460   -742.024   1663.230   1918.305
2006-06-09T01:43:20.638   -593.744   -633.820   1800.870   1999.348      6.921    110.573    135.034    174.666   -600.665   -744.393   1665.836   1920.919
2006-06-09T01:43:20.646   -592.864   -628.757   1794.038   1991.330      6.719    111.364    133.028    173.619   -599.583   -740.121   1661.010   1914.741
2006-06-09T01:43:20.654   -595.552   -627.946   1793.219   1991.139      5.853    111.303    133.141    173.635   -601.405   -739.250   1660.078   1914.168
2006-06-09T01:43:20.662   -596.416   -633.409   1801.281   2000.383      6.268    110.401    135.618    174.986   -602.684   -743.811   1665.663   1921.176
